osmid,y,x,highway,street_count,ref,geometry
685278,48.1886763,16.3485337,traffic_signals,4,,POINT (16.3485337 48.1886763)
685279,48.1887361,16.349223,,3,,POINT (16.349223 48.1887361)
685280,48.1892785,16.3514538,traffic_signals,4,,POINT (16.3514538 48.1892785)
685286,48.1919501,16.3536561,,3,,POINT (16.3536561 48.1919501)
685287,48.1930359,16.3540436,traffic_signals,4,,POINT (16.3540436 48.1930359)
685289,48.1906037,16.3548588,traffic_signals,4,,POINT (16.3548588 48.1906037)
685291,48.1920763,16.356407,traffic_signals,4,,POINT (16.356407 48.1920763)
685292,48.1930014,16.3578098,,3,,POINT (16.3578098 48.1930014)
685293,48.2380814,16.3871837,traffic_signals,4,,POINT (16.3871837 48.2380814)
685294,48.2397347,16.3853288,traffic_signals,4,,POINT (16.3853288 48.2397347)
685295,48.2363468,16.3892069,traffic_signals,4,,POINT (16.3892069 48.2363468)
696278,48.217374,16.3679694,,3,,POINT (16.3679694 48.217374)
696500,48.2362356,16.3779987,,4,,POINT (16.3779987 48.2362356)
696505,48.2338955,16.381936,,3,,POINT (16.381936 48.2338955)
696508,48.2352881,16.3751406,crossing,3,,POINT (16.3751406 48.2352881)
696517,48.2310904,16.372234,,4,,POINT (16.372234 48.2310904)
696519,48.231356,16.3737106,,4,,POINT (16.3737106 48.231356)
758714,48.2365804,16.3637827,,3,,POINT (16.3637827 48.2365804)
1437984,48.1960544,16.2985709,,4,,POINT (16.2985709 48.1960544)
1438134,48.1944782,16.2983614,,4,,POINT (16.2983614 48.1944782)
1438200,48.1944269,16.2976041,,3,,POINT (16.2976041 48.1944269)
1438440,48.1945361,16.2995761,traffic_signals,4,,POINT (16.2995761 48.1945361)
1438521,48.1947224,16.3019696,,4,,POINT (16.3019696 48.1947224)
1438758,48.1951322,16.3040368,,4,,POINT (16.3040368 48.1951322)
1438861,48.1937823,16.3042911,,3,,POINT (16.3042911 48.1937823)
1972035,48.1825105,16.3191375,,3,,POINT (16.3191375 48.1825105)
1972036,48.1849065,16.319628,,4,,POINT (16.319628 48.1849065)
1972041,48.1754551,16.3140859,,3,,POINT (16.3140859 48.1754551)
1972048,48.1750048,16.3139342,traffic_signals,4,,POINT (16.3139342 48.1750048)
1972050,48.1869316,16.3133767,,3,,POINT (16.3133767 48.1869316)
1972051,48.1867858,16.3138271,,3,,POINT (16.3138271 48.1867858)
1972052,48.1854471,16.3176107,crossing,4,,POINT (16.3176107 48.1854471)
1972053,48.1878151,16.3143813,,5,,POINT (16.3143813 48.1878151)
1972056,48.1882258,16.3034514,crossing,4,,POINT (16.3034514 48.1882258)
1972214,48.1959264,16.3296938,traffic_signals,4,,POINT (16.3296938 48.1959264)
1972218,48.2342701,16.3746988,,3,,POINT (16.3746988 48.2342701)
1972235,48.1592382,16.3185006,,3,,POINT (16.3185006 48.1592382)
1972236,48.160628,16.3179306,,3,,POINT (16.3179306 48.160628)
1972281,48.1711681,16.3148959,,3,,POINT (16.3148959 48.1711681)
1972282,48.1711711,16.3150139,,3,,POINT (16.3150139 48.1711711)
1972286,48.1684962,16.3157961,,4,,POINT (16.3157961 48.1684962)
1972287,48.1656271,16.3165238,,4,,POINT (16.3165238 48.1656271)
1972288,48.1657007,16.3166329,,5,,POINT (16.3166329 48.1657007)
1972291,48.1637199,16.3171959,crossing,4,,POINT (16.3171959 48.1637199)
1986038,48.1958222,16.3060352,,4,,POINT (16.3060352 48.1958222)
1986040,48.1959756,16.3072254,,3,,POINT (16.3072254 48.1959756)
1986041,48.195962,16.3082555,,4,,POINT (16.3082555 48.195962)
1986045,48.1944416,16.3090833,,3,,POINT (16.3090833 48.1944416)
1986048,48.1936668,16.3086264,,3,,POINT (16.3086264 48.1936668)
1986049,48.1937493,16.3063898,,4,,POINT (16.3063898 48.1937493)
1986050,48.1950922,16.3061836,,3,,POINT (16.3061836 48.1950922)
1986051,48.1975893,16.3057072,,4,,POINT (16.3057072 48.1975893)
1986052,48.1974659,16.3038572,,4,,POINT (16.3038572 48.1974659)
1986054,48.1982218,16.3043622,,3,,POINT (16.3043622 48.1982218)
1986055,48.1984292,16.3042927,,4,,POINT (16.3042927 48.1984292)
1986057,48.1986713,16.3055081,,4,,POINT (16.3055081 48.1986713)
1986058,48.1972657,16.3020645,,4,,POINT (16.3020645 48.1972657)
1986063,48.1973474,16.3255329,,3,,POINT (16.3255329 48.1973474)
4546549,48.1982742,16.3006368,,3,,POINT (16.3006368 48.1982742)
4546551,48.1978724,16.3006954,,3,,POINT (16.3006954 48.1978724)
5655761,48.1989949,16.3091544,,4,,POINT (16.3091544 48.1989949)
5655763,48.1990601,16.3153635,,4,,POINT (16.3153635 48.1990601)
5655766,48.1950124,16.2996793,,3,,POINT (16.2996793 48.1950124)
5697073,48.1936584,16.3075737,,3,,POINT (16.3075737 48.1936584)
5697075,48.1950054,16.3073764,,3,,POINT (16.3073764 48.1950054)
5697076,48.1968564,16.3071895,,4,,POINT (16.3071895 48.1968564)
5697078,48.197634,16.3062798,,3,,POINT (16.3062798 48.197634)
5697082,48.1977576,16.2999392,,3,,POINT (16.2999392 48.1977576)
5697083,48.1970493,16.3001086,,3,,POINT (16.3001086 48.1970493)
5697085,48.1972273,16.2975956,,3,,POINT (16.2975956 48.1972273)
5697086,48.1974713,16.2975157,,3,,POINT (16.2975157 48.1974713)
5697092,48.1959403,16.3003792,,4,,POINT (16.3003792 48.1959403)
5697118,48.19809,16.3021106,,3,,POINT (16.3021106 48.19809)
5866359,48.1991557,16.302491,,4,,POINT (16.302491 48.1991557)
5866361,48.1991888,16.301527,,4,,POINT (16.301527 48.1991888)
5866362,48.1982483,16.3014117,,3,,POINT (16.3014117 48.1982483)
5866365,48.2003772,16.3016399,,3,,POINT (16.3016399 48.2003772)
5866387,48.2024157,16.3017795,,3,,POINT (16.3017795 48.2024157)
5866389,48.203864,16.2983587,,4,,POINT (16.2983587 48.203864)
5866391,48.2038053,16.299388,,1,,POINT (16.299388 48.2038053)
5866396,48.2053284,16.2990139,,3,,POINT (16.2990139 48.2053284)
5866404,48.2081025,16.2993077,,3,,POINT (16.2993077 48.2081025)
5866406,48.2059195,16.3002962,,3,,POINT (16.3002962 48.2059195)
5866407,48.2066303,16.3004647,,3,,POINT (16.3004647 48.2066303)
5866408,48.2073657,16.3005308,,3,,POINT (16.3005308 48.2073657)
5866412,48.2080488,16.3005779,,3,,POINT (16.3005779 48.2080488)
5866413,48.2082702,16.3004433,,3,,POINT (16.3004433 48.2082702)
5866414,48.2075798,16.3032904,,3,,POINT (16.3032904 48.2075798)
5866417,48.2069457,16.3030692,,3,,POINT (16.3030692 48.2069457)
5866418,48.2062653,16.3028416,,4,,POINT (16.3028416 48.2062653)
5866419,48.2055507,16.3026026,,3,,POINT (16.3026026 48.2055507)
5866420,48.2047929,16.3023491,,4,,POINT (16.3023491 48.2047929)
5866467,48.203629,16.3020804,,3,,POINT (16.3020804 48.203629)
5866468,48.2035879,16.3031945,,4,,POINT (16.3031945 48.2035879)
7456930,48.1957683,16.3107742,,4,,POINT (16.3107742 48.1957683)
7456932,48.1947681,16.3106353,,3,,POINT (16.3106353 48.1947681)
7456933,48.1934818,16.3097332,,4,,POINT (16.3097332 48.1934818)
7456934,48.1936237,16.3091728,,3,,POINT (16.3091728 48.1936237)
7456936,48.1956882,16.3118504,,4,,POINT (16.3118504 48.1956882)
7456937,48.1953422,16.313277,,4,,POINT (16.313277 48.1953422)
7456938,48.195132,16.3142013,,4,,POINT (16.3142013 48.195132)
7456939,48.1948903,16.3152477,,5,,POINT (16.3152477 48.1948903)
7456940,48.1946228,16.3163145,,4,,POINT (16.3163145 48.1946228)
7456941,48.1943522,16.3174204,traffic_signals,4,,POINT (16.3174204 48.1943522)
7456942,48.1934349,16.3169056,,4,,POINT (16.3169056 48.1934349)
7456943,48.1977486,16.3187508,traffic_signals,4,,POINT (16.3187508 48.1977486)
7456944,48.1967066,16.3109473,,4,,POINT (16.3109473 48.1967066)
7456945,48.1966392,16.3120151,,4,,POINT (16.3120151 48.1966392)
7456946,48.196517,16.3139077,,4,,POINT (16.3139077 48.196517)
7456947,48.1964496,16.3148913,,4,,POINT (16.3148913 48.1964496)
7456948,48.1963675,16.316037,,4,,POINT (16.316037 48.1963675)
7456949,48.1963004,16.3172106,,4,,POINT (16.3172106 48.1963004)
7456950,48.1981986,16.3111965,,4,,POINT (16.3111965 48.1981986)
7456951,48.1990156,16.3111765,,4,,POINT (16.3111765 48.1990156)
7456952,48.1990262,16.3124492,traffic_signals,4,,POINT (16.3124492 48.1990262)
7456953,48.1990416,16.3143706,,3,,POINT (16.3143706 48.1990416)
7456954,48.1990647,16.3165395,,3,,POINT (16.3165395 48.1990647)
7456955,48.1990838,16.317771,,5,,POINT (16.317771 48.1990838)
7456956,48.194685,16.3116793,,4,,POINT (16.3116793 48.194685)
7456957,48.1944281,16.3127818,,4,,POINT (16.3127818 48.1944281)
7456958,48.1938094,16.3124397,,1,,POINT (16.3124397 48.1938094)
7456959,48.1942081,16.3136947,,4,,POINT (16.3136947 48.1942081)
7456960,48.1939606,16.3147226,,4,,POINT (16.3147226 48.1939606)
7456961,48.1928145,16.3143133,,4,,POINT (16.3143133 48.1928145)
7456962,48.1929972,16.3130509,,3,,POINT (16.3130509 48.1929972)
7456963,48.1937032,16.3157982,,4,,POINT (16.3157982 48.1937032)
7456964,48.1978164,16.3175254,,4,,POINT (16.3175254 48.1978164)
7456965,48.1978861,16.3163086,,4,,POINT (16.3163086 48.1978861)
7456966,48.1979575,16.3151683,,4,,POINT (16.3151683 48.1979575)
7456967,48.1980164,16.3141835,,4,,POINT (16.3141835 48.1980164)
7456968,48.1980679,16.3132153,,4,,POINT (16.3132153 48.1980679)
7456969,48.1981294,16.3122695,,4,,POINT (16.3122695 48.1981294)
7456970,48.1975993,16.3131456,,3,,POINT (16.3131456 48.1975993)
7456971,48.1975435,16.3140868,,3,,POINT (16.3140868 48.1975435)
7756334,48.2404567,16.4050221,,3,,POINT (16.4050221 48.2404567)
7756336,48.2400673,16.4081697,,4,,POINT (16.4081697 48.2400673)
7756345,48.2377753,16.4107361,,4,,POINT (16.4107361 48.2377753)
7756349,48.2395576,16.4129521,,3,,POINT (16.4129521 48.2395576)
7756353,48.2409127,16.4109507,,4,,POINT (16.4109507 48.2409127)
7756364,48.2407436,16.417446,,3,,POINT (16.417446 48.2407436)
7756366,48.2402982,16.4188662,,3,,POINT (16.4188662 48.2402982)
7756370,48.2400618,16.4176756,,3,,POINT (16.4176756 48.2400618)
7756375,48.23876,16.4174585,,4,,POINT (16.4174585 48.23876)
8085134,48.1976735,16.3069407,,3,,POINT (16.3069407 48.1976735)
8085135,48.1976483,16.3078617,,3,,POINT (16.3078617 48.1976483)
8085136,48.1983992,16.3079974,,4,,POINT (16.3079974 48.1983992)
8085137,48.1989841,16.3080873,,3,,POINT (16.3080873 48.1989841)
8085138,48.1989327,16.3070483,traffic_signals,4,,POINT (16.3070483 48.1989327)
8085139,48.1990045,16.3102403,,4,,POINT (16.3102403 48.1990045)
8085140,48.1983354,16.3090123,,4,,POINT (16.3090123 48.1983354)
8085143,48.1975909,16.3084578,,4,,POINT (16.3084578 48.1975909)
8085145,48.1970502,16.3076157,,3,,POINT (16.3076157 48.1970502)
8085146,48.1968455,16.3087646,,3,,POINT (16.3087646 48.1968455)
8085147,48.1975507,16.3088759,,3,,POINT (16.3088759 48.1975507)
8085148,48.1974932,16.3099671,,4,,POINT (16.3099671 48.1974932)
8085149,48.1982669,16.3101047,,4,,POINT (16.3101047 48.1982669)
8085150,48.1959065,16.3090487,,3,,POINT (16.3090487 48.1959065)
8085151,48.195846,16.3097036,,3,,POINT (16.3097036 48.195846)
8085152,48.1974421,16.3110697,,3,,POINT (16.3110697 48.1974421)
9599864,48.2110951,16.2995368,,3,,POINT (16.2995368 48.2110951)
9599871,48.2140834,16.3039506,,3,,POINT (16.3039506 48.2140834)
9678480,48.2138256,16.3039007,,3,,POINT (16.3039007 48.2138256)
9678482,48.2123773,16.3048165,,3,,POINT (16.3048165 48.2123773)
9697666,48.2113289,16.3117142,traffic_signals,4,,POINT (16.3117142 48.2113289)
9697669,48.2060574,16.304046,,4,,POINT (16.304046 48.2060574)
9697671,48.2008989,16.3026504,,3,,POINT (16.3026504 48.2008989)
9697672,48.1989823,16.3078382,,3,,POINT (16.3078382 48.1989823)
9697673,48.2080576,16.3072691,,4,,POINT (16.3072691 48.2080576)
9697674,48.2077357,16.3093436,traffic_signals,6,,POINT (16.3093436 48.2077357)
9697675,48.2008056,16.3050416,,3,,POINT (16.3050416 48.2008056)
9697678,48.2007448,16.3066914,,3,,POINT (16.3066914 48.2007448)
9697680,48.2015137,16.3066925,,4,,POINT (16.3066925 48.2015137)
9697682,48.2013828,16.3080103,,3,,POINT (16.3080103 48.2013828)
9697683,48.2007097,16.3075795,,4,,POINT (16.3075795 48.2007097)
9697684,48.2018712,16.3083134,traffic_signals,4,,POINT (16.3083134 48.2018712)
9697685,48.2013394,16.3092131,,3,,POINT (16.3092131 48.2013394)
9697686,48.2003878,16.3090042,,3,,POINT (16.3090042 48.2003878)
9697687,48.2005611,16.3082959,,3,,POINT (16.3082959 48.2005611)
9697688,48.2002785,16.3094413,,4,,POINT (16.3094413 48.2002785)
9697695,48.1999372,16.3111362,,3,,POINT (16.3111362 48.1999372)
9697696,48.200089,16.311355,,3,,POINT (16.311355 48.200089)
9697698,48.199345,16.3126369,,4,,POINT (16.3126369 48.199345)
9697699,48.2021313,16.3074505,,3,,POINT (16.3074505 48.2021313)
9697700,48.2021972,16.306951,,3,,POINT (16.306951 48.2021972)
9697701,48.203334,16.3078473,,3,,POINT (16.3078473 48.203334)
9697702,48.2031083,16.3089321,,3,,POINT (16.3089321 48.2031083)
9697703,48.2037175,16.3091593,,3,,POINT (16.3091593 48.2037175)
9697704,48.2039768,16.3080691,,4,,POINT (16.3080691 48.2039768)
9697706,48.2044903,16.3058609,,3,,POINT (16.3058609 48.2044903)
9697709,48.2056408,16.306242,,3,,POINT (16.306242 48.2056408)
9697710,48.2057606,16.3057402,,3,,POINT (16.3057402 48.2057606)
9697711,48.2048785,16.3068923,turning_circle,1,,POINT (16.3068923 48.2048785)
9697713,48.2052166,16.3084949,traffic_signals,4,,POINT (16.3084949 48.2052166)
9697714,48.205978,16.3087506,,4,,POINT (16.3087506 48.205978)
9697715,48.2050484,16.3095951,,4,,POINT (16.3095951 48.2050484)
9697721,48.2071508,16.3069426,,3,,POINT (16.3069426 48.2071508)
9697722,48.2068546,16.3080422,,3,,POINT (16.3080422 48.2068546)
9697732,48.2074338,16.3091865,,3,,POINT (16.3091865 48.2074338)
9697733,48.2010882,16.3096352,,3,,POINT (16.3096352 48.2010882)
9697739,48.2064819,16.3058861,,3,,POINT (16.3058861 48.2064819)
9921091,48.2053047,16.3168002,,3,,POINT (16.3168002 48.2053047)
9921092,48.2054257,16.3153969,,3,,POINT (16.3153969 48.2054257)
9921093,48.2054573,16.3150016,,3,,POINT (16.3150016 48.2054573)
9921096,48.2055142,16.3143424,,3,,POINT (16.3143424 48.2055142)
9921097,48.2055735,16.313731,,3,,POINT (16.313731 48.2055735)
9921098,48.2061463,16.313924,,3,,POINT (16.313924 48.2061463)
9921102,48.2043082,16.3134172,,4,,POINT (16.3134172 48.2043082)
9921106,48.2026022,16.3130869,,3,,POINT (16.3130869 48.2026022)
9921107,48.2019406,16.3129144,,5,,POINT (16.3129144 48.2019406)
9921109,48.2043748,16.3126937,,4,,POINT (16.3126937 48.2043748)
9921110,48.2053201,16.3125749,,3,,POINT (16.3125749 48.2053201)
9921111,48.2054178,16.3126275,turning_circle,1,,POINT (16.3126275 48.2054178)
9921117,48.2035723,16.3122685,,3,,POINT (16.3122685 48.2035723)
9921118,48.2027168,16.3112494,,4,,POINT (16.3112494 48.2027168)
9921119,48.2022042,16.310673,,4,,POINT (16.310673 48.2022042)
9921120,48.2016993,16.3101208,,4,,POINT (16.3101208 48.2016993)
9921122,48.203856,16.3165099,,3,,POINT (16.3165099 48.203856)
9921123,48.2031782,16.3163946,,3,,POINT (16.3163946 48.2031782)
9921126,48.2021759,16.3157209,,4,,POINT (16.3157209 48.2021759)
9921127,48.2041604,16.3151571,,4,,POINT (16.3151571 48.2041604)
9921128,48.2039857,16.3151203,,3,,POINT (16.3151203 48.2039857)
9921130,48.2042816,16.3157023,,3,,POINT (16.3157023 48.2042816)
9921132,48.2039372,16.3156394,,3,,POINT (16.3156394 48.2039372)
9921134,48.2021331,16.3140337,,3,,POINT (16.3140337 48.2021331)
9921135,48.2025997,16.3145289,,3,,POINT (16.3145289 48.2025997)
9921139,48.2016404,16.3150685,,4,,POINT (16.3150685 48.2016404)
9921142,48.2005646,16.3139892,,4,,POINT (16.3139892 48.2005646)
9921143,48.200702,16.3137085,,3,,POINT (16.3137085 48.200702)
9921145,48.2004183,16.3142789,,3,,POINT (16.3142789 48.2004183)
9921146,48.1999147,16.3136978,,3,,POINT (16.3136978 48.1999147)
9921147,48.2001864,16.3131374,,3,,POINT (16.3131374 48.2001864)
9921148,48.2000368,16.3134452,,4,,POINT (16.3134452 48.2000368)
9921149,48.1990712,16.3169311,,3,,POINT (16.3169311 48.1990712)
9921151,48.2008746,16.3117939,,4,,POINT (16.3117939 48.2008746)
9921152,48.2013658,16.312334,,4,,POINT (16.312334 48.2013658)
9921153,48.2010677,16.3161638,,3,,POINT (16.3161638 48.2010677)
9921154,48.2018385,16.3166729,,3,,POINT (16.3166729 48.2018385)
9921155,48.2016019,16.3174286,,3,,POINT (16.3174286 48.2016019)
9921157,48.2005094,16.3176336,,4,,POINT (16.3176336 48.2005094)
9921158,48.2014178,16.3182261,,3,,POINT (16.3182261 48.2014178)
9921160,48.2011877,16.3193703,traffic_signals,5,,POINT (16.3193703 48.2011877)
9921161,48.2001247,16.3192027,,4,,POINT (16.3192027 48.2001247)
9921163,48.1988726,16.3216679,,3,,POINT (16.3216679 48.1988726)
9921164,48.199638,16.3158577,,4,,POINT (16.3158577 48.199638)
9921166,48.2001303,16.3164475,,4,,POINT (16.3164475 48.2001303)
9921170,48.2002905,16.3185051,,3,,POINT (16.3185051 48.2002905)
9921172,48.2019813,16.3095457,,3,,POINT (16.3095457 48.2019813)
9921173,48.2015011,16.3089405,,3,,POINT (16.3089405 48.2015011)
9921174,48.2024192,16.308666,,3,,POINT (16.308666 48.2024192)
9921176,48.1999082,16.3218556,,3,,POINT (16.3218556 48.1999082)
9921179,48.2002395,16.311098,,3,,POINT (16.311098 48.2002395)
9921180,48.2011622,16.3095215,,3,,POINT (16.3095215 48.2011622)
9921183,48.2026681,16.3143956,,3,,POINT (16.3143956 48.2026681)
9921184,48.2061601,16.3154641,,3,,POINT (16.3154641 48.2061601)
13870920,48.1885844,16.3014585,,3,,POINT (16.3014585 48.1885844)
13870921,48.1881643,16.3013189,,3,,POINT (16.3013189 48.1881643)
14078721,48.2091531,16.4275904,traffic_signals,3,,POINT (16.4275904 48.2091531)
14078724,48.2081959,16.4260403,turning_circle,3,,POINT (16.4260403 48.2081959)
15733284,48.1989119,16.4083482,,3,,POINT (16.4083482 48.1989119)
15733285,48.198393,16.4087182,,3,,POINT (16.4087182 48.198393)
15733286,48.1965652,16.4102389,,3,,POINT (16.4102389 48.1965652)
15733296,48.1909304,16.4190625,,3,,POINT (16.4190625 48.1909304)
15733301,48.1905335,16.4197253,,3,,POINT (16.4197253 48.1905335)
15733314,48.1912429,16.420853,,3,,POINT (16.420853 48.1912429)
15733318,48.1925224,16.4220475,,4,,POINT (16.4220475 48.1925224)
15733322,48.1951071,16.4206002,,3,,POINT (16.4206002 48.1951071)
15733327,48.196209,16.421566,,4,,POINT (16.421566 48.196209)
15733330,48.1964954,16.4211397,,3,,POINT (16.4211397 48.1964954)
15733342,48.1982852,16.4237363,,4,,POINT (16.4237363 48.1982852)
15733355,48.199575,16.4256221,,4,,POINT (16.4256221 48.199575)
15733359,48.199414,16.4259316,,3,,POINT (16.4259316 48.199414)
15733368,48.2009033,16.4275665,,3,,POINT (16.4275665 48.2009033)
15733404,48.2078965,16.4375773,,3,,POINT (16.4375773 48.2078965)
15733649,48.2113603,16.4352204,,3,,POINT (16.4352204 48.2113603)
15733668,48.2240838,16.4161594,,3,,POINT (16.4161594 48.2240838)
15733672,48.2281365,16.4112,,3,,POINT (16.4112 48.2281365)
15733677,48.23015,16.4082922,,3,,POINT (16.4082922 48.23015)
15733679,48.2305145,16.4074781,,3,,POINT (16.4074781 48.2305145)
15733689,48.2400358,16.3961144,,3,,POINT (16.3961144 48.2400358)
15733844,48.2394874,16.3639997,,3,,POINT (16.3639997 48.2394874)
15733881,48.2350109,16.3627693,,3,,POINT (16.3627693 48.2350109)
15738254,48.2139274,16.3887375,,4,,POINT (16.3887375 48.2139274)
15738255,48.2138149,16.3903565,,3,,POINT (16.3903565 48.2138149)
16053353,48.1917131,16.3100369,,3,,POINT (16.3100369 48.1917131)
16053354,48.1915528,16.3118632,,3,,POINT (16.3118632 48.1915528)
16053355,48.1897966,16.3115677,,3,,POINT (16.3115677 48.1897966)
16053357,48.1898081,16.3045624,,3,,POINT (16.3045624 48.1898081)
16053358,48.1896482,16.3078813,,3,,POINT (16.3078813 48.1896482)
16053361,48.189936,16.299342,,4,,POINT (16.299342 48.189936)
16053965,48.2009528,16.3213463,,4,,POINT (16.3213463 48.2009528)
16053967,48.2008445,16.3228097,crossing,4,,POINT (16.3228097 48.2008445)
16053968,48.2006515,16.3251126,,3,,POINT (16.3251126 48.2006515)
16053969,48.2007194,16.3242638,,3,,POINT (16.3242638 48.2007194)
16054998,48.1989207,16.3209768,traffic_signals,6,,POINT (16.3209768 48.1989207)
16055000,48.1999632,16.3211478,,4,,POINT (16.3211478 48.1999632)
16055001,48.1995003,16.3210736,,3,,POINT (16.3210736 48.1995003)
16055002,48.1996359,16.3191147,bus_stop,3,,POINT (16.3191147 48.1996359)
16055004,48.1988131,16.3224092,,3,,POINT (16.3224092 48.1988131)
16055005,48.1986913,16.3239054,,4,,POINT (16.3239054 48.1986913)
16055007,48.1988549,16.325705,,4,,POINT (16.325705 48.1988549)
16055008,48.2001662,16.32504,,4,,POINT (16.32504 48.2001662)
16055009,48.2002348,16.3241737,,4,,POINT (16.3241737 48.2002348)
16055011,48.2003491,16.322722,,4,,POINT (16.322722 48.2003491)
16055012,48.1993576,16.3254322,,4,,POINT (16.3254322 48.1993576)
16055014,48.1992489,16.3239973,,4,,POINT (16.3239973 48.1992489)
16055015,48.1993666,16.3225246,,3,,POINT (16.3225246 48.1993666)
16055016,48.1997334,16.3240855,,3,,POINT (16.3240855 48.1997334)
16055018,48.1998463,16.3226142,,4,,POINT (16.3226142 48.1998463)
